 Zoster scleritis,B02.34
 Disseminated zoster,B02.7
 Zoster with other complications,B02.8
 Zoster without complications,B02.9
 Smallpox,B03
 Monkeypox,B04
 Measles,B05
 Measles complicated by encephalitis,B05.0
 Measles complicated by meningitis,B05.1
 Measles complicated by pneumonia,B05.2
 Measles complicated by otitis media,B05.3
 Measles with intestinal complications,B05.4
 Measles with other complications,B05.8
 Measles keratitis and keratoconjunctivitis,B05.81
 Other measles complications B05.9 Measles without complication,B05.89
 Rubella [German measles] Excludes1: congenital rubella (P35.0),B06
 Rubella with neurological complications,B06.0
" Rubella with neurological complication, unspecified",B06.00
 Rubella encephalitis,B06.01
 Rubella meningitis,B06.02
 Other neurological complications of rubella B06.8 Rubella with other complications,B06.09
 Rubella pneumonia,B06.81
 Rubella arthritis,B06.82
 Other rubella complications,B06.89
 Rubella without complication,B06.9
 Viral warts,B07
 Plantar wart,B07.0
 Other viral warts,B07.8
" Viral wart, unspecified",B07.9
" Other viral infections characterized by skin and mucous membrane lesions, not elsewhere classified",B08
 Cowpox and vaccinia not from vaccine,B08.01
 Cowpox,B08.010
 Vaccinia not from vaccine,B08.011
 Orf virus disease,B08.02
 Pseudocowpox [milker's node],B08.03
" Paravaccinia, unspecified",B08.04
 Other orthopoxvirus infections,B08.09
 Molluscum contagiosum,B08.1
 Exanthema subitum [sixth disease],B08.2
" Exanthema subitum [sixth disease], unspecified",B08.20
 Exanthema subitum [sixth disease] due to human herpesvirus 6,B08.21
 Exanthema subitum [sixth disease] due to human herpesvirus 7,B08.22
 Erythema infectiosum [fifth disease],B08.3
 Enteroviral vesicular stomatitis with exanthem,B08.4
 Enteroviral vesicular pharyngitis,B08.5
 Parapoxvirus infections,B08.6
" Parapoxvirus infection, unspecified",B08.60
 Bovine stomatitis,B08.61
 Sealpox,B08.62
" Yatapoxvirus infection, unspecified",B08.70
 Tanapox virus disease,B08.71
 Yaba pox virus disease,B08.72
 Other yatapoxvirus infections,B08.79
 Other specified viral infections characterized by skin and mucous membrane lesions,B08.8
 Unspecified viral infection characterized by skin and mucous membrane lesions,B09
 Other human herpesvirus encephalitis,B10.0
 Human herpesvirus 6 encephalitis B10.09 Other human herpesvirus encephalitis,B10.01
 Other human herpesvirus infection,B10.8
 Human herpesvirus 6 infection,B10.81
 Human herpesvirus 7 infection,B10.82
 Other human herpesvirus infection,B10.89
 Acute hepatitis A,B15
 Acute,B16
 Acute hepatitis B with delta-agent with hepatic coma,B16.0
 Acute hepatitis B with delta-agent without hepatic coma,B16.1
 Acute hepatitis B without delta-agent with hepatic coma,B16.2
 Acute hepatitis B without delta-agent and without hepatic coma,B16.9
 Other,B17
 Acute delta-(super) infection of hepatitis B carrier,B17.0
 Acute hepatitis C,B17.1
 Acute hepatitis C without hepatic coma,B17.10
 Acute hepatitis C with hepatic coma B17.2 Acute hepatitis E,B17.11
 Other specified acute viral hepatitis,B17.8
" Acute viral hepatitis, unspecified",B17.9
 Chronic viral hepatitis,B18
 Chronic viral hepatitis B with delta-agent,B18.0
 Chronic viral hepatitis B without delta-agent,B18.1
 Chronic viral hepatitis C,B18.2
 Other chronic viral hepatitis,B18.8
" Chronic viral hepatitis, unspecified",B18.9
 Unspecified viral hepatitis,B19
 Unspecified viral hepatitis with hepatic coma,B19.0
 Unspecified viral hepatitis B,B19.1
 Unspecified viral hepatitis B without hepatic coma,B19.10
 Unspecified viral hepatitis B with hepatic coma,B19.11
 Unspecified viral hepatitis C,B19.2
 Unspecified viral hepatitis C without hepatic coma,B19.20
 Unspecified viral hepatitis C with hepatic coma,B19.21
 Unspecified viral hepatitis without hepatic coma,B19.9
 Cytomegaloviral disease,B25
 Cytomegaloviral pneumonitis,B25.0
 Cytomegaloviral hepatitis,B25.1
 Cytomegaloviral pancreatitis,B25.2
 Other cytomegaloviral diseases,B25.8
" Cytomegaloviral disease, unspecified",B25.9
 Mumps,B26
 Mumps orchitis,B26.0
 Mumps meningitis,B26.1
 Mumps encephalitis,B26.2
 Mumps pancreatitis,B26.3
 Mumps with other complications,B26.8
 Mumps hepatitis,B26.81
 Mumps myocarditis,B26.82
 Mumps nephritis,B26.83
 Mumps polyneuropathy,B26.84
 Mumps arthritis,B26.85
 Other mumps complications,B26.89
 Mumps without complication,B26.9
 Infectious mononucleosis,B27
 Gammaherpesviral mononucleosis,B27.0
 Gammaherpesviral mononucleosis without complication,B27.00
 Gammaherpesviral mononucleosis with polyneuropathy,B27.01
 Gammaherpesviral mononucleosis with meningitis,B27.02
 Gammaherpesviral mononucleosis with other complications,B27.09
 Cytomegaloviral mononucleosis,B27.1
 Cytomegaloviral mononucleosis without complications,B27.10
 Cytomegaloviral mononucleosis with polyneuropathy,B27.11
 Cytomegaloviral mononucleosis with meningitis,B27.12
 Cytomegaloviral mononucleosis with other complication,B27.19
 Other infectious mononucleosis,B27.8
 Other infectious mononucleosis without complication,B27.80
 Other infectious mononucleosis with polyneuropathy,B27.81
 Other infectious mononucleosis with meningitis,B27.82
 Other infectious mononucleosis with other complication,B27.89
" Infectious mononucleosis, unspecified",B27.9
" Infectious mononucleosis, unspecified without complication",B27.90
" Infectious mononucleosis, unspecified with polyneuropathy",B27.91
" Infectious mononucleosis, unspecified with meningitis",B27.92
" Infectious mononucleosis, unspecified with other complication",B27.99
 Viral conjunctivitis,B30
 Keratoconjunctivitis due to adenovirus,B30.0
 Conjunctivitis due to adenovirus,B30.1
 Viral pharyngoconjunctivitis,B30.2
 Acute epidemic hemorrhagic conjunctivitis (enteroviral),B30.3
 Other viral conjunctivitis,B30.8
" Viral conjunctivitis, unspecified",B30.9
 Epidemic myalgia,B33.0
 Ross River disease,B33.1
 Viral carditis,B33.2
" Viral carditis, unspecified",B33.20
 Viral myocarditis,B33.22
 Viral pericarditis,B33.23
 Viral cardiomyopathy,B33.24
" Retrovirus infections, not elsewhere classified",B33.3
 Hantavirus (cardio)-pulmonary syndrome [HPS] [HCPS],B33.4
 Other specified viral diseases,B33.8
 Viral infection of unspecified site,B34
" Adenovirus infection, unspecified",B34.0
" Enterovirus infection, unspecified",B34.1
" Coronavirus infection, unspecified",B34.2
" Parvovirus infection, unspecified",B34.3
" Papovavirus infection, unspecified",B34.4
 Other viral infections of unspecified site,B34.8
" Viral infection, unspecified",B34.9
 Dermatophytosis,B35
 Tinea barbae and tinea capitis,B35.0
 Tinea unguium,B35.1
 Tinea manuum,B35.2
 Tinea pedis,B35.3
 Tinea corporis,B35.4
 Tinea imbricata,B35.5
 Tinea cruris,B35.6
 Other dermatophytoses,B35.8
" Dermatophytosis, unspecified",B35.9
 Pityriasis versicolor,B36.0
 Tinea nigra,B36.1
 White piedra,B36.2
 Black piedra,B36.3
 Other specified superficial mycoses,B36.8
" Superficial mycosis, unspecified",B36.9
 Candidiasis Includes: candidosis,B37
 Candidal stomatitis,B37.0
 Pulmonary candidiasis,B37.1
 Candidiasis of skin and nail,B37.2
 Candidiasis of other urogenital sites,B37.4
 Candidal cystitis and urethritis,B37.41
 Candidal balanitis,B37.42
 Other urogenital candidiasis,B37.49
 Candidal meningitis,B37.5
 Candidal endocarditis,B37.6
 Candidal sepsis,B37.7
 Candidiasis of other sites,B37.8
 Candidal esophagitis,B37.81
 Candidal enteritis,B37.82
 Candidal cheilitis,B37.83
 Candidal otitis externa,B37.84
 Other sites of candidiasis,B37.89
" Candidiasis, unspecified",B37.9
 Coccidioidomycosis,B38
 Acute pulmonary coccidioidomycosis,B38.0
 Chronic pulmonary coccidioidomycosis,B38.1
" Pulmonary coccidioidomycosis, unspecified",B38.2
 Cutaneous coccidioidomycosis,B38.3
 Coccidioidomycosis meningitis,B38.4
 Disseminated coccidioidomycosis,B38.7
 Other forms of coccidioidomycosis,B38.8
 Prostatic coccidioidomycosis B38.89 Other forms of coccidioidomycosis,B38.81
" Coccidioidomycosis, unspecified B39 Histoplasmosis",B38.9
 Acute pulmonary histoplasmosis capsulati,B39.0
" Pulmonary histoplasmosis capsulati, unspecified",B39.2
 Disseminated histoplasmosis capsulati,B39.3
" Histoplasmosis capsulati, unspecified",B39.4
 Histoplasmosis duboisii,B39.5
" Histoplasmosis, unspecified B40 Blastomycosis",B39.9
 Acute pulmonary blastomycosis,B40.0
 Chronic pulmonary blastomycosis,B40.1
" Pulmonary blastomycosis, unspecified",B40.2
 Cutaneous blastomycosis,B40.3
 Disseminated blastomycosis,B40.7
 Other forms of blastomycosis,B40.8
 Blastomycotic meningoencephalitis,B40.81
" Other forms of blastomycosis B40.9 Blastomycosis, unspecified",B40.89
 Paracoccidioidomycosis Includes: Brazilian blastomycosis,B41
 Pulmonary paracoccidioidomycosis,B41.0
 Disseminated paracoccidioidomycosis,B41.7
 Other forms of paracoccidioidomycosis,B41.8
" Paracoccidioidomycosis, unspecified",B41.9
 Sporotrichosis,B42
 Pulmonary sporotrichosis,B42.0
 Lymphocutaneous sporotrichosis,B42.1
 Disseminated sporotrichosis,B42.7
 Other forms of sporotrichosis,B42.8
 Cerebral sporotrichosis,B42.81
 Sporotrichosis arthritis,B42.82
" Other forms of sporotrichosis B42.9 Sporotrichosis, unspecified",B42.89
 Chromomycosis and pheomycotic abscess,B43
 Pheomycotic brain abscess,B43.1
 Subcutaneous pheomycotic abscess and cyst,B43.2
 Other forms of chromomycosis,B43.8
" Chromomycosis, unspecified",B43.9
 Aspergillosis Includes: aspergilloma,B44
 Invasive pulmonary aspergillosis,B44.0
 Other pulmonary aspergillosis,B44.1
 Tonsillar aspergillosis,B44.2
 Disseminated aspergillosis,B44.7
 Other forms of aspergillosis,B44.8
 Allergic bronchopulmonary aspergillosis B44.89 Other forms of aspergillosis,B44.81
" Aspergillosis, unspecified",B44.9
 Cryptococcosis,B45
 Pulmonary cryptococcosis,B45.0
 Cerebral cryptococcosis,B45.1
 Cutaneous cryptococcosis,B45.2
 Osseous cryptococcosis,B45.3
 Disseminated cryptococcosis,B45.7
 Other forms of cryptococcosis,B45.8
" Cryptococcosis, unspecified",B45.9
 Zygomycosis,B46
 Pulmonary mucormycosis,B46.0
 Rhinocerebral mucormycosis,B46.1
 Gastrointestinal mucormycosis,B46.2
 Cutaneous mucormycosis,B46.3
 Disseminated mucormycosis,B46.4
" Mucormycosis, unspecified",B46.5
 Other zygomycoses,B46.8
" Zygomycosis, unspecified",B46.9
 Mycetoma,B47
 Actinomycetoma,B47.1
" Mycetoma, unspecified",B47.9
 Other,B48
 Lobomycosis,B48.0
 Rhinosporidiosis,B48.1
 Allescheriasis,B48.2
 Geotrichosis,B48.3
 Penicillosis,B48.4
 Other specified mycoses,B48.8
 Unspecified mycosis,B49
 Plasmodium falciparum malaria,B50
 Plasmodium falciparum malaria with cerebral complications,B50.0
 Other severe and complicated Plasmodium falciparum malaria,B50.8
" Plasmodium falciparum malaria, unspecified",B50.9
 Plasmodium vivax malaria,B51
 Plasmodium vivax malaria with rupture of spleen,B51.0
 Plasmodium vivax malaria with other complications,B51.8
 Plasmodium vivax malaria without complication,B51.9
 Plasmodium malariae malaria,B52
 Plasmodium malariae malaria with nephropathy,B52.0
 Plasmodium malariae malaria with other complications,B52.8
 Plasmodium malariae malaria without complication,B52.9
 Plasmodium ovale malaria,B53.0
 Malaria due to simian plasmodia,B53.1
" Other malaria, not elsewhere classified",B53.8
 Unspecified malaria,B54
 Leishmaniasis,B55
 Visceral leishmaniasis,B55.0
 Cutaneous leishmaniasis,B55.1
 Mucocutaneous leishmaniasis,B55.2
" Leishmaniasis, unspecified",B55.9
 African trypanosomiasis,B56
 Gambiense trypanosomiasis,B56.0
 Rhodesiense trypanosomiasis,B56.1
" African trypanosomiasis, unspecified",B56.9
 Chagas' disease,B57
 Acute Chagas' disease with heart involvement,B57.0
 Acute Chagas' disease without heart involvement,B57.1
 Chagas' disease (chronic) with heart involvement,B57.2
 Chagas' disease (chronic) with digestive system involvement,B57.3
" Chagas' disease with digestive system involvement, unspecified",B57.30
 Megacolon in Chagas' disease,B57.32
 Other digestive system involvement in Chagas' disease,B57.39
 Chagas' disease (chronic) with nervous system involvement,B57.4
" Chagas' disease with nervous system involvement, unspecified",B57.40
 Meningitis in Chagas' disease,B57.41
 Meningoencephalitis in Chagas' disease,B57.42
 Other nervous system involvement in Chagas' disease,B57.49
 Chagas' disease (chronic) with other organ involvement B58 Toxoplasmosis,B57.5
 Toxoplasma oculopathy,B58.0
" Toxoplasma oculopathy, unspecified",B58.00
 Toxoplasma chorioretinitis,B58.01
 Other toxoplasma oculopathy,B58.09
 Toxoplasma hepatitis,B58.1
 Toxoplasma meningoencephalitis,B58.2
 Pulmonary toxoplasmosis,B58.3
 Toxoplasmosis with other organ involvement,B58.8
 Toxoplasma myocarditis,B58.81
 Toxoplasma myositis,B58.82
 Toxoplasma tubulo-interstitial nephropathy,B58.83
" Toxoplasmosis with other organ involvement B58.9 Toxoplasmosis, unspecified",B58.89
 Pneumocystosis,B59
" Other protozoal diseases, not elsewhere classified",B60
 Babesiosis,B60.0
 Acanthamebiasis,B60.1
" Acanthamebiasis, unspecified",B60.10
 Meningoencephalitis due to Acanthamoeba (culbertsoni),B60.11
 Conjunctivitis due to Acanthamoeba,B60.12
 Keratoconjunctivitis due to Acanthamoeba,B60.13
 Other acanthamebic disease,B60.19
 Other specified protozoal diseases,B60.8
 Unspecified protozoal disease,B64
 Schistosomiasis [bilharziasis],B65
 Schistosomiasis due to Schistosoma haematobium [urinary schistosomiasis],B65.0
 Schistosomiasis due to Schistosoma mansoni [intestinal schistosomiasis],B65.1
 Schistosomiasis due to Schistosoma japonicum,B65.2
 Cercarial dermatitis,B65.3
 Other schistosomiasis,B65.8
" Schistosomiasis, unspecified",B65.9
 Other,B66
 Opisthorchiasis,B66.0
 Clonorchiasis,B66.1
 Dicroceliasis,B66.2
 Fascioliasis,B66.3
 Paragonimiasis,B66.4
 Fasciolopsiasis,B66.5
 Other specified fluke infections,B66.8
" Fluke infection, unspecified",B66.9
 Echinococcus granulosus infection of liver,B67.0
 Echinococcus granulosus infection of lung,B67.1
 Echinococcus granulosus infection of bone,B67.2
" Echinococcus granulosus infection, other and multiple sites",B67.3
" Echinococcus granulosus infection, thyroid gland",B67.31
" Echinococcus granulosus infection, multiple sites",B67.32
" Echinococcus granulosus infection, other sites",B67.39
" Echinococcus granulosus infection, unspecified",B67.4
 Echinococcus multilocularis infection of liver,B67.5
" Echinococcus multilocularis infection, other and multiple sites",B67.6
" Echinococcus multilocularis infection, multiple sites",B67.61
" Echinococcus multilocularis infection, other sites",B67.69
" Echinococcus multilocularis infection, unspecified",B67.7
" Echinococcosis, unspecified, of liver",B67.8
" Echinococcosis, other and unspecified",B67.9
" Echinococcosis, unspecified",B67.90
 Other echinococcosis B68 Taeniasis,B67.99
 Taenia solium taeniasis,B68.0
 Taenia saginata taeniasis,B68.1
" Taeniasis, unspecified B69 Cysticercosis",B68.9
 Cysticercosis of central nervous system,B69.0
 Cysticercosis of eye,B69.1
 Cysticercosis of other sites,B69.8
 Myositis in cysticercosis,B69.81
" Cysticercosis of other sites B69.9 Cysticercosis, unspecified",B69.89
 Diphyllobothriasis and sparganosis,B70
 Diphyllobothriasis,B70.0
 Other cestode infections,B71
 Hymenolepiasis,B71.0
 Dipylidiasis,B71.1
 Other specified cestode infections,B71.8
" Cestode infection, unspecified",B71.9
 Dracunculiasis,B72
 Onchocerciasis,B73
 Onchocerciasis with eye disease,B73.0
" Onchocerciasis with eye involvement, unspecified",B73.00
 Onchocerciasis with endophthalmitis,B73.01
 Onchocerciasis with glaucoma,B73.02
 Onchocerciasis with other eye involvement,B73.09
 Onchocerciasis without eye disease B74 Filariasis,B73.1
 Filariasis due to Wuchereria bancrofti,B74.0
 Filariasis due to Brugia malayi,B74.1
 Filariasis due to Brugia timori,B74.2
 Loiasis,B74.3
 Mansonelliasis,B74.4
 Other filariases,B74.8
" Filariasis, unspecified",B74.9
 Hookworm diseases Includes: uncinariasis,B76
 Ancylostomiasis,B76.0
 Necatoriasis,B76.1
 Other hookworm diseases,B76.8
" Hookworm disease, unspecified",B76.9
 Ascariasis,B77
 Ascariasis with intestinal complications B77.8 Ascariasis with other complications,B77.0
 Ascariasis pneumonia,B77.81
" Ascariasis with other complications B77.9 Ascariasis, unspecified",B77.89
 Strongyloidiasis,B78
 Intestinal strongyloidiasis,B78.0
 Cutaneous strongyloidiasis,B78.1
" Disseminated strongyloidiasis B78.9 Strongyloidiasis, unspecified",B78.7
 Trichuriasis,B79
 Enterobiasis,B80
" Other intestinal helminthiases, not elsewhere classified",B81
 Anisakiasis,B81.0
 Intestinal capillariasis,B81.1
 Trichostrongyliasis,B81.2
 Intestinal angiostrongyliasis,B81.3
 Other specified intestinal helminthiases,B81.8
 Unspecified intestinal parasitism,B82
" Intestinal helminthiasis, unspecified B82.9 Intestinal parasitism, unspecified",B82.0
 Other helminthiases,B83
 Visceral larva migrans,B83.0
 Gnathostomiasis,B83.1
 Angiostrongyliasis due to Parastrongylus cantonensis,B83.2
 Syngamiasis,B83.3
 Internal hirudiniasis,B83.4
 Other specified helminthiases,B83.8
" Helminthiasis, unspecified",B83.9
 Pediculosis and phthiriasis,B85
